3 2 3.729595 1.789465 4.343055 (-9.000000, 6.000000, -2.000000, -9.000000)
3 2 3.729595 2.642246 5.195836 (-9.000000, 6.000000, -11.000000, -6.000000)
3 2 3.729595 2.642246 5.195836 (-9.000000, 6.000000, -11.000000, -6.000000)
3 2 3.729595 2.642246 5.195836 (-9.000000, 6.000000, -11.000000, -6.000000)
3 2 3.729595 2.642246 5.195836 (-9.000000, 6.000000, -11.000000, -6.000000)
3 2 3.729595 2.642246 5.195836 (-9.000000, 6.000000, -11.000000, -6.000000)
3 2 3.729595 2.642246 5.195836 (-9.000000, 6.000000, -11.000000, -6.000000)
3 2 3.729595 3.017238 5.570828 (-9.000000, 6.000000, -8.000000, -1.000000)
3 2 3.729595 3.017238 5.570828 (-9.000000, 6.000000, -8.000000, -1.000000)
3 2 3.729595 3.017238 5.570828 (-9.000000, 6.000000, -8.000000, -1.000000)
3 2 3.729595 3.017238 5.570828 (-9.000000, 6.000000, -8.000000, -1.000000)
3 2 3.729595 3.017238 5.570828 (-9.000000, 6.000000, -8.000000, -1.000000)
3 2 3.729595 3.017238 5.570828 (-9.000000, 6.000000, -8.000000, -1.000000)
3 2 3.742666 1.898197 4.438715 (-35.000000, 24.000000, -18.000000, -53.000000)
3 2 3.742666 1.898197 4.438715 (-35.000000, 24.000000, -18.000000, -53.000000)
3 2 3.742666 2.725154 5.265673 (-35.000000, 24.000000, -52.000000, -23.000000)
3 2 3.742666 2.725154 5.265673 (-35.000000, 24.000000, -52.000000, -23.000000)
3 2 3.742666 3.064821 5.605340 (-35.000000, 24.000000, -52.000000, -4.000000)
3 2 3.742666 3.064821 5.605340 (-35.000000, 24.000000, -52.000000, -4.000000)
3 2 3.742666 3.064821 5.605340 (-35.000000, 24.000000, -52.000000, -4.000000)
3 2 3.742666 3.064821 5.605340 (-35.000000, 24.000000, -52.000000, -4.000000)
3 2 3.742666 3.064821 5.605340 (-35.000000, 24.000000, -52.000000, -4.000000)
3 2 3.742666 3.064821 5.605340 (-35.000000, 24.000000, -52.000000, -4.000000)
3 3 3.628492 3.221423 5.876116 (-34.000000, 18.000000, -50.000000, 4.000000)
3 3 3.628492 3.221423 5.876116 (-34.000000, 18.000000, -50.000000, 4.000000)
3 3 3.628492 3.221423 5.876116 (-34.000000, 18.000000, -50.000000, 4.000000)
3 3 3.628492 3.221423 5.876116 (-34.000000, 18.000000, -50.000000, 4.000000)
3 3 3.628492 4.285761 0.657270 (-34.000000, 18.000000, -20.000000, 44.000000)
3 3 3.628492 4.285761 0.657270 (-34.000000, 18.000000, -20.000000, 44.000000)
3 3 3.628492 4.285761 0.657270 (-34.000000, 18.000000, -20.000000, 44.000000)
3 3 3.628492 4.285761 0.657270 (-34.000000, 18.000000, -20.000000, 44.000000)
3 3 3.729595 3.635534 6.189124 (-9.000000, 6.000000, -13.000000, 7.000000)
3 3 3.729595 3.635534 6.189124 (-9.000000, 6.000000, -13.000000, 7.000000)
3 3 3.729595 3.635534 6.189124 (-9.000000, 6.000000, -13.000000, 7.000000)
3 3 3.729595 3.635534 6.189124 (-9.000000, 6.000000, -13.000000, 7.000000)
3 3 3.729595 3.635534 6.189124 (-9.000000, 6.000000, -13.000000, 7.000000)
3 3 3.729595 3.635534 6.189124 (-9.000000, 6.000000, -13.000000, 7.000000)
3 3 3.729595 4.248741 0.519146 (-9.000000, 6.000000, -4.000000, 8.000000)
3 3 3.729595 4.248741 0.519146 (-9.000000, 6.000000, -4.000000, 8.000000)
3 3 3.729595 4.635617 0.906022 (-9.000000, 6.000000, -1.000000, 13.000000)
3 3 3.729595 4.635617 0.906022 (-9.000000, 6.000000, -1.000000, 13.000000)
3 3 3.729595 4.635617 0.906022 (-9.000000, 6.000000, -1.000000, 13.000000)
3 3 3.729595 4.635617 0.906022 (-9.000000, 6.000000, -1.000000, 13.000000)
3 3 3.742666 3.331581 5.872100 (-35.000000, 24.000000, -52.000000, 10.000000)
3 3 3.742666 3.331581 5.872100 (-35.000000, 24.000000, -52.000000, 10.000000)
3 3 3.742666 4.248741 0.506075 (-35.000000, 24.000000, -24.000000, 48.000000)
3 3 3.742666 4.248741 0.506075 (-35.000000, 24.000000, -24.000000, 48.000000)
3 3 3.742666 4.590194 0.847527 (-35.000000, 24.000000, -7.000000, 57.000000)
3 3 3.742666 4.590194 0.847527 (-35.000000, 24.000000, -7.000000, 57.000000)
3 4 3.628492 5.481915 1.853424 (-34.000000, 18.000000, 31.000000, 32.000000)
3 4 3.628492 5.481915 1.853424 (-34.000000, 18.000000, 31.000000, 32.000000)
3 4 3.628492 5.481915 1.853424 (-34.000000, 18.000000, 31.000000, 32.000000)
3 4 3.628492 5.481915 1.853424 (-34.000000, 18.000000, 31.000000, 32.000000)
3 4 3.628492 5.987744 2.359253 (-34.000000, 18.000000, 46.000000, 14.000000)
3 4 3.628492 5.987744 2.359253 (-34.000000, 18.000000, 46.000000, 14.000000)
3 4 3.729595 5.176037 1.446441 (-9.000000, 6.000000, 3.000000, 6.000000)
3 4 3.729595 5.176037 1.446441 (-9.000000, 6.000000, 3.000000, 6.000000)
3 4 3.729595 5.176037 1.446441 (-9.000000, 6.000000, 3.000000, 6.000000)
3 4 3.729595 5.176037 1.446441 (-9.000000, 6.000000, 3.000000, 6.000000)
3 4 3.729595 5.695183 1.965587 (-9.000000, 6.000000, 12.000000, 8.000000)
3 4 3.729595 5.695183 1.965587 (-9.000000, 6.000000, 12.000000, 8.000000)
3 4 3.729595 5.695183 1.965587 (-9.000000, 6.000000, 12.000000, 8.000000)
3 4 3.729595 5.695183 1.965587 (-9.000000, 6.000000, 12.000000, 8.000000)
3 4 3.729595 6.192525 2.462930 (-9.000000, 6.000000, 11.000000, 1.000000)
3 4 3.729595 6.192525 2.462930 (-9.000000, 6.000000, 11.000000, 1.000000)
3 4 3.729595 6.192525 2.462930 (-9.000000, 6.000000, 11.000000, 1.000000)
3 4 3.729595 6.192525 2.462930 (-9.000000, 6.000000, 11.000000, 1.000000)
3 4 3.742666 5.176037 1.433370 (-35.000000, 24.000000, 24.000000, 48.000000)
3 4 3.742666 5.176037 1.433370 (-35.000000, 24.000000, 24.000000, 48.000000)
3 4 3.742666 5.176037 1.433370 (-35.000000, 24.000000, 24.000000, 48.000000)
3 4 3.742666 5.176037 1.433370 (-35.000000, 24.000000, 24.000000, 48.000000)
3 4 3.742666 5.730344 1.987678 (-35.000000, 24.000000, 47.000000, 29.000000)
3 4 3.742666 5.730344 1.987678 (-35.000000, 24.000000, 47.000000, 29.000000)
3 4 3.742666 6.151870 2.409203 (-35.000000, 24.000000, 53.000000, 7.000000)
3 4 3.742666 6.151870 2.409203 (-35.000000, 24.000000, 53.000000, 7.000000)
4 1 4.738024 1.004067 2.549228 (1.000000, 39.000000, 28.000000, -44.000000)
4 1 4.738024 1.004067 2.549228 (1.000000, 39.000000, 28.000000, -44.000000)
4 1 5.478921 0.967566 1.771830 (26.000000, 27.000000, 31.000000, -45.000000)
4 1 5.478921 0.967566 1.771830 (26.000000, 27.000000, 31.000000, -45.000000)
4 1 5.497787 0.718830 1.504228 (9.000000, 9.000000, 8.000000, -7.000000)
4 1 5.497787 0.718830 1.504228 (9.000000, 9.000000, 8.000000, -7.000000)
4 1 5.497787 0.718830 1.504228 (9.000000, 9.000000, 8.000000, -7.000000)
4 1 5.497787 0.718830 1.504228 (9.000000, 9.000000, 8.000000, -7.000000)
4 1 5.497787 0.982794 1.768192 (9.000000, 9.000000, 2.000000, -3.000000)
4 1 5.497787 0.982794 1.768192 (9.000000, 9.000000, 2.000000, -3.000000)
4 1 5.497787 0.982794 1.768192 (9.000000, 9.000000, 2.000000, -3.000000)
4 1 5.497787 0.982794 1.768192 (9.000000, 9.000000, 2.000000, -3.000000)
4 1 5.742766 0.156602 0.697021 (35.000000, 21.000000, 57.000000, -9.000000)
4 1 5.742766 0.156602 0.697021 (35.000000, 21.000000, 57.000000, -9.000000)
4 1 5.742766 0.156602 0.697021 (35.000000, 21.000000, 57.000000, -9.000000)
4 1 5.742766 0.156602 0.697021 (35.000000, 21.000000, 57.000000, -9.000000)
4 1 5.742766 0.758378 1.298797 (35.000000, 21.000000, 38.000000, -36.000000)
4 1 5.742766 0.758378 1.298797 (35.000000, 21.000000, 38.000000, -36.000000)
4 1 5.742766 1.226578 1.766997 (35.000000, 21.000000, 19.000000, -53.000000)
4 1 5.742766 1.226578 1.766997 (35.000000, 21.000000, 19.000000, -53.000000)
4 1 5.742766 1.226578 1.766997 (35.000000, 21.000000, 19.000000, -53.000000)
4 1 5.742766 1.226578 1.766997 (35.000000, 21.000000, 19.000000, -53.000000)
4 1 5.888394 0.935770 1.330561 (36.000000, 15.000000, 28.000000, -38.000000)
4 1 5.888394 0.935770 1.330561 (36.000000, 15.000000, 28.000000, -38.000000)
4 2 4.738024 2.321725 3.866886 (1.000000, 39.000000, -28.000000, -30.000000)
4 2 4.738024 2.321725 3.866886 (1.000000, 39.000000, -28.000000, -30.000000)
4 2 5.478921 2.677945 3.482209 (26.000000, 27.000000, -46.000000, -23.000000)
4 2 5.478921 2.677945 3.482209 (26.000000, 27.000000, -46.000000, -23.000000)
4 2 5.497787 1.661456 2.446854 (9.000000, 9.000000, -1.000000, -11.000000)
4 2 5.497787 1.661456 2.446854 (9.000000, 9.000000, -1.000000, -11.000000)
